symbol,strategy,entry_date,exit_date,exit_reason,pnl,return
MSFT,COMPASS,2009-07-27,2009-08-03,hold_expired,277.92766769745134,0.031155232687363404
AAPL,COMPASS,2009-07-27,2009-08-03,hold_expired,588.2247392299302,0.03953788588078626
GS,COMPASS,2009-07-27,2009-08-03,hold_expired,15.226560279644001,0.001402728109180863
HPQ,COMPASS,2009-07-27,2009-08-03,hold_expired,542.8279038346813,0.036807055407153344
KO,COMPASS,2009-07-27,2009-08-03,hold_expired,31.04325925803447,0.0016157563947535062
AAPL,COMPASS,2009-08-03,2009-08-10,hold_expired,-168.07981300325358,-0.010274663562427771
GS,COMPASS,2009-08-03,2009-08-10,hold_expired,-253.29241565775177,-0.02279085802190879
GOOG,COMPASS,2009-08-03,2009-08-10,hold_expired,131.31908648398266,0.009730318308969789
GOOGL,COMPASS,2009-08-03,2009-08-10,hold_expired,131.31923703687318,0.009729908268409682
JNJ,COMPASS,2009-08-03,2009-08-10,hold_expired,-155.12382934871474,-0.006219104380795584
AAPL,COMPASS,2009-08-10,2009-08-17,hold_expired,-932.3572145305324,-0.031143404969766697
AXP,COMPASS,2009-08-10,2009-08-17,hold_expired,-699.080635789893,-0.060296968995774775
GS,COMPASS,2009-08-10,2009-08-17,hold_expired,-468.12025987772125,-0.019394256445887863
WFC,COMPASS,2009-08-10,2009-08-17,position_stop,-1200.3949293279288,-0.0817037161155983
RIG,COMPASS,2009-08-10,2009-08-17,hold_expired,-783.5945913614405,-0.043277530255704445
WFC,COMPASS,2009-08-17,2009-08-24,hold_expired,388.01532833339076,0.03878356380599067
JNJ,COMPASS,2009-08-17,2009-08-24,hold_expired,1091.1662939618636,0.032709064077705526
BAC,COMPASS,2009-08-17,2009-08-31,hold_expired,608.7186092818807,0.062198140808322096
AXP,COMPASS,2009-08-17,2009-08-31,hold_expired,1401.536645271701,0.11286593619121857
AAPL,COMPASS,2009-08-17,2009-08-31,hold_expired,1067.5745321372312,0.054013519534398945
JNJ,COMPASS,2009-08-24,2009-08-31,hold_expired,-570.8835288040416,-0.013707439435172745
GS,COMPASS,2009-08-24,2009-08-31,hold_expired,458.21964968192435,0.017714318859982422
BAC,COMPASS,2009-09-01,2009-09-09,hold_expired,143.52293099709834,0.03586635597096334
JNJ,COMPASS,2009-09-01,2009-09-09,hold_expired,304.7459482395062,0.016349486646366155
AAPL,COMPASS,2009-09-01,2009-09-09,hold_expired,296.2809439400317,0.035329802686119786
GS,COMPASS,2009-09-01,2009-09-09,hold_expired,492.43677351316194,0.06305788410429672
PFE,COMPASS,2009-09-01,2009-09-09,hold_expired,-166.31022313119902,-0.012820491114656588
BAC,COMPASS,2009-09-09,2009-09-16,hold_expired,80.56250729650093,0.012324246718010896
JNJ,COMPASS,2009-09-09,2009-09-16,hold_expired,-368.66621513740887,-0.011982845879444145
INTC,COMPASS,2009-09-09,2009-09-16,hold_expired,-170.87085468136766,-0.014049543204422983
PFE,COMPASS,2009-09-09,2009-09-16,hold_expired,245.2368583583146,0.015460819900298338
AAPL,COMPASS,2009-09-09,2009-09-23,hold_expired,939.2352575797216,0.08390780591490249
HPQ,COMPASS,2009-09-16,2009-09-23,hold_expired,711.8125311903797,0.028263941732797043
INTC,COMPASS,2009-09-16,2009-09-23,hold_expired,187.76523173654488,0.011704522384127728
JNJ,COMPASS,2009-09-16,2009-09-23,hold_expired,381.1287143057211,0.009636194800598347
MSFT,COMPASS,2009-09-16,2009-09-23,hold_expired,415.6790234831674,0.02023836032760169
AAPL,COMPASS,2009-09-24,2009-10-01,hold_expired,-167.6979240203941,-0.01610266602116444
HPQ,COMPASS,2009-09-24,2009-10-01,hold_expired,-288.46970790264305,-0.01941557394292865
KO,COMPASS,2009-09-24,2009-10-01,hold_expired,182.81338380429062,0.014903100043397762
OXY,COMPASS,2009-09-24,2009-10-01,trailing_stop,100.17581284819796,0.011813233044526425
BAC,COMPASS,2009-09-24,2009-10-01,hold_expired,-265.78575968103,-0.04534771340886829
HPQ,COMPASS,2009-10-01,2009-10-08,hold_expired,173.07690753601352,0.010879123748239437
MA,COMPASS,2009-10-01,2009-10-08,hold_expired,512.5208022660329,0.058712220131992045
GOOG,COMPASS,2009-10-01,2009-10-08,hold_expired,996.7703423509137,0.05537775389669102
AAPL,COMPASS,2009-10-01,2009-10-15,hold_expired,644.7718519210049,0.05363230473591953
BAC,COMPASS,2009-10-01,2009-10-15,hold_expired,905.4482082752022,0.1165946321228752
HPQ,COMPASS,2009-10-08,2009-10-15,hold_expired,1000.0012995271296,0.03314653923343085
AMGN,COMPASS,2009-10-08,2009-10-15,hold_expired,1426.2416155367425,0.04992397425094023
GS,COMPASS,2009-10-08,2009-10-15,hold_expired,56.394690638125574,0.0024450040954626063
BAC,COMPASS,2009-10-15,2009-10-21,position_stop,-1050.9748022425056,-0.08784516134294923
HPQ,COMPASS,2009-10-15,2009-10-22,hold_expired,141.02454579122727,0.006666722526022332
GS,COMPASS,2009-10-15,2009-10-22,hold_expired,-456.36141264147574,-0.026188487255663653
INTC,COMPASS,2009-10-15,2009-10-22,hold_expired,-545.449945438606,-0.0266083373709483
AAPL,COMPASS,2009-10-15,2009-10-27,trailing_stop,936.2232253669437,0.035736959436335446
HPQ,COMPASS,2009-10-22,2009-10-29,hold_expired,14.429308309128794,0.0006211858981181444
INTC,COMPASS,2009-10-22,2009-10-29,hold_expired,-1027.5154962152112,-0.04473134475885867
MA,COMPASS,2009-10-22,2009-10-29,hold_expired,-109.34574805732004,-0.005931683352300768
IBM,COMPASS,2009-10-22,2009-10-29,hold_expired,31.713222140470258,0.0014672366802776881
AAPL,COMPASS,2009-10-29,2009-11-05,hold_expired,-165.07695223512135,-0.011815812280764462
GOOG,COMPASS,2009-10-29,2009-11-05,hold_expired,-74.0400356424363,-0.00435532075029996
GOOGL,COMPASS,2009-10-29,2009-11-05,hold_expired,-74.03525696083541,-0.004355372958684578
FCX,COMPASS,2009-10-29,2009-11-05,hold_expired,145.2340549156712,0.01701435159781558
APA,COMPASS,2009-10-29,2009-11-05,hold_expired,217.90876400283864,0.020084756380300665
GOOGL,COMPASS,2009-11-05,2009-11-12,hold_expired,732.6378119105276,0.03499505177527579
GOOG,COMPASS,2009-11-05,2009-11-12,hold_expired,732.6272594168022,0.034994910053709166
AAPL,COMPASS,2009-11-05,2009-11-12,hold_expired,608.631947508407,0.04102480106434747
HAL,COMPASS,2009-11-05,2009-11-12,hold_expired,-96.81260112168181,-0.008183760802430317
AXP,COMPASS,2009-11-05,2009-11-19,hold_expired,940.1685908393582,0.09008994899384509
HAL,COMPASS,2009-11-12,2009-11-19,hold_expired,74.32900433099405,0.004620711042554877
APA,COMPASS,2009-11-12,2009-11-19,hold_expired,-176.0057282365742,-0.008983856051750767
GOOGL,COMPASS,2009-11-12,2009-11-19,hold_expired,259.3104361546364,0.009051723963057423
FCX,COMPASS,2009-11-12,2009-11-27,hold_expired,446.52587023442214,0.036717604354646376
GOOGL,COMPASS,2009-11-19,2009-11-27,hold_expired,262.4907428318252,0.011815218947130285
GOOG,COMPASS,2009-11-19,2009-11-27,hold_expired,262.48407905114084,0.01181524554675395
AAPL,COMPASS,2009-11-19,2009-11-27,hold_expired,3.2583523966758503,0.0003988271545019887
HPQ,COMPASS,2009-11-19,2009-11-27,hold_expired,-270.49003661470607,-0.015054462002653042
GOOGL,COMPASS,2009-11-27,2009-12-04,hold_expired,204.122501261666,0.009055453243217234
GOOG,COMPASS,2009-11-27,2009-12-04,hold_expired,204.11269937009033,0.009055339918426152
AXP,COMPASS,2009-11-27,2009-12-04,hold_expired,-415.60298288097937,-0.037708428519941446
HPQ,COMPASS,2009-11-27,2009-12-04,hold_expired,264.72754529982,0.014672871321797254
HAL,COMPASS,2009-11-27,2009-12-04,hold_expired,-455.3328112954087,-0.041062083439046944
GOOGL,COMPASS,2009-12-04,2009-12-11,hold_expired,262.5020151903112,0.009401467676482134
GOOG,COMPASS,2009-12-04,2009-12-11,hold_expired,262.4965984133156,0.009401583152430516
AXP,COMPASS,2009-12-04,2009-12-11,hold_expired,396.1847631567874,0.036387409139386165
FCX,COMPASS,2009-12-04,2009-12-11,hold_expired,-415.4393163516761,-0.03831257612880411
KO,COMPASS,2009-12-04,2009-12-11,hold_expired,853.8380171312439,0.028178644998545038
GOOGL,COMPASS,2009-12-11,2009-12-18,hold_expired,228.82345072617414,0.010008349611314898
GOOG,COMPASS,2009-12-11,2009-12-18,hold_expired,228.81519297431834,0.01000832807874333
MSFT,COMPASS,2009-12-11,2009-12-18,hold_expired,281.3350042503601,0.017085269524195156
KO,COMPASS,2009-12-11,2009-12-18,hold_expired,-807.291287087869,-0.03704955617108877
PG,COMPASS,2009-12-11,2009-12-18,hold_expired,-319.89400889467464,-0.012672608192638784
KO,COMPASS,2009-12-18,2009-12-28,hold_expired,167.19391166615654,0.009135337439185086
PG,COMPASS,2009-12-18,2009-12-28,hold_expired,-119.13960097946999,-0.004874109583504591
MSFT,COMPASS,2009-12-18,2009-12-28,hold_expired,441.36251655028536,0.02667984772523947
GOOG,COMPASS,2009-12-18,2010-01-05,hold_expired,1144.0242738702782,0.04622581539013219
GOOGL,COMPASS,2009-12-18,2010-01-05,hold_expired,1144.0315384272071,0.04622579979152878
V,COMPASS,2009-12-28,2010-01-05,hold_expired,102.20848324319388,0.004264540682243487
MSFT,COMPASS,2009-12-28,2010-01-05,hold_expired,-283.44779552606667,-0.006737026902396408
GOOG,COMPASS,2010-01-06,2010-01-13,hold_expired,-461.7386812278826,-0.034804219092974924
GOOGL,COMPASS,2010-01-06,2010-01-13,hold_expired,-461.7311688353559,-0.0348040373607497
KO,COMPASS,2010-01-06,2010-01-13,hold_expired,178.2252001564413,0.012426404531099243
MSFT,COMPASS,2010-01-06,2010-01-13,hold_expired,-159.29132448998368,-0.013649545986411807
V,COMPASS,2010-01-06,2010-01-13,hold_expired,110.15726911777845,0.01372829566132189
GOOGL,COMPASS,2010-01-13,2010-01-21,hold_expired,-94.52408081075414,-0.007000677301353059
GOOG,COMPASS,2010-01-13,2010-01-21,hold_expired,-94.52803204709159,-0.0070006444088578715
MSFT,COMPASS,2010-01-13,2010-01-21,hold_expired,-158.08159080141974,-0.011202534051399971
ABT,COMPASS,2010-01-13,2010-01-21,hold_expired,120.6446590677426,0.004883027821317971
MA,COMPASS,2010-01-13,2010-01-21,hold_expired,138.69272335007008,0.009212871646637592
GOOGL,COMPASS,2010-01-21,2010-01-25,position_stop,-1467.6063324192914,-0.0737247078996178
GOOG,COMPASS,2010-01-21,2010-01-25,position_stop,-1467.6108863766906,-0.07372456658619451
ABT,COMPASS,2010-01-21,2010-01-28,hold_expired,-1087.1822789489531,-0.028977508884842934
CAT,COMPASS,2010-01-21,2010-01-28,position_stop,-970.4022371879322,-0.08777491379942814
MSFT,COMPASS,2010-01-21,2010-01-28,hold_expired,-629.486883014571,-0.028324057770542314
GOOG,COMPASS,2010-01-25,2010-02-01,hold_expired,-380.82378144854977,-0.012926054989991734
AMZN,COMPASS,2010-01-28,2010-02-02,position_stop,-610.382054857087,-0.06276278919060116
ABT,COMPASS,2010-01-28,2010-02-04,hold_expired,-53.09275538135081,-0.0024096729936666015
GOOGL,COMPASS,2010-01-28,2010-02-04,hold_expired,-153.68068868661575,-0.014056080880927265
MRK,COMPASS,2010-01-28,2010-02-04,hold_expired,-241.6578013339846,-0.022912666334087933
MSFT,COMPASS,2010-02-01,2010-02-08,hold_expired,-1078.6587147765974,-0.0242870696371652
AMZN,COMPASS,2010-02-04,2010-02-11,hold_expired,584.862055431445,0.03579437353533177
ABT,COMPASS,2010-02-04,2010-02-11,hold_expired,-175.94458688347228,-0.00520223144000456
MA,COMPASS,2010-02-04,2010-02-11,hold_expired,393.3815076883137,0.0310200162696511
