date,value
2016-10-26,568108.8903618418
2016-10-27,566406.4004586627
2016-10-28,562385.6814044605
2016-10-31,562284.3957295832
2016-11-01,559405.1992735224
2016-11-02,555449.5954221563
2016-11-03,553580.7472917988
2016-11-04,550779.5513206096
2016-11-07,559954.7342950084
2016-11-08,561317.0910576626
2016-11-09,568105.5709338959
2016-11-10,569471.5477967163
2016-11-11,570640.4294874826
2016-11-14,569896.692073625
2016-11-15,576780.1118815052
2016-11-16,578667.2856077809
2016-11-17,582962.9724732139
2016-11-18,582760.8566081126
2016-11-21,586570.7748358446
2016-11-22,589919.1856532259
2016-11-23,591349.0809721114
2016-11-25,592083.9635784291
2016-11-28,589042.0422864915
2016-11-29,590909.954414991
2016-11-30,595527.9270205464
2016-12-01,600449.6522077213
2016-12-02,597778.7575541434
2016-12-05,602474.676209562
2016-12-06,606025.6308983206
2016-12-07,614160.6925105179
2016-12-08,619606.1813991141
2016-12-09,621980.6537099718
2016-12-12,618324.7576265685
2016-12-13,620414.2511720066
2016-12-14,617603.4804430869
2016-12-15,620573.8354037192
2016-12-16,618553.4597717855
2016-12-19,619252.1047309636
2016-12-20,622425.2739954022
2016-12-21,622684.2593300688
2016-12-22,622507.0294669302
2016-12-23,623333.4759587429
2016-12-27,623179.8797069071
2016-12-28,620202.2506666036
2016-12-29,618091.979342694
2016-12-30,619218.6853831809
2017-01-03,622819.6233157989
2017-01-04,626269.8873822754
2017-01-05,624044.909274478
2017-01-06,624838.8439019847
2017-01-09,623353.5132888884
2017-01-10,623993.4484206366
2017-01-11,626971.3242425856
2017-01-12,624952.5451281563
2017-01-13,626445.1643959896
2017-01-17,617159.2583454085
2017-01-18,618648.5687244989
2017-01-19,617044.6920397002
2017-01-20,618749.6445970468
2017-01-23,617462.7860745405
2017-01-24,622386.5030718702
2017-01-25,631136.720787089
2017-01-26,633542.6140477578
2017-01-27,632333.6817333476
2017-01-30,626500.1042038572
2017-01-31,621860.4267087342
2017-02-01,623755.1513524147
