date,hydra_value,tlt_blend_value,ief_blend_value
2014-09-24,695695.04204726,784840.9069642832,753642.4889368898
2014-09-25,689166.2144552886,778525.921643772,747314.8995988511
2014-09-26,692443.4747278201,781815.7225071237,750448.1072937222
2014-09-29,694636.6645146742,784152.7882703018,752510.4012991175
2014-09-30,692722.9533800415,781717.2592942158,750352.8697032785
2014-10-01,685545.3472642535,775249.1103829193,743731.9243635337
2014-10-02,685051.3052329804,774432.5646169581,743162.0328306444
2014-10-03,690713.4316414079,779758.3185835738,748103.4684167351
2014-10-06,688478.5542398073,778074.3660954108,746526.826017219
2014-10-07,683227.5736519451,773065.5340458892,741435.8089432304
2014-10-08,692894.496254812,783417.339247279,751485.6815543955
2014-10-09,683372.0486048895,773375.0037775049,741952.0134765026
2014-10-10,666251.5412220791,756831.9900568774,725857.7886493558
2014-10-13,659451.0816743905,751025.2086693314,720226.362929634
2014-10-14,664428.7578828507,756357.2001608593,725011.4228402458
2014-10-15,663399.005934838,756085.6299855602,724588.5571678401
2014-10-16,667356.4738154756,759511.2044463181,728135.7544457734
2014-10-17,668740.3315951499,760352.4669570035,729136.8515223911
2014-10-20,673251.776907868,765478.6335951436,733971.6067698197
2014-10-21,683808.1468911181,776203.7179520462,744448.0418862897
2014-10-22,684920.7140159479,776823.1595862812,744991.452101239
2014-10-23,690091.4010769258,781648.216652933,749794.3435731583
2014-10-24,697672.1073007268,789230.6059358702,757062.1317495465
2014-10-27,702357.9242111122,793657.8360312876,761278.7906583508
2014-10-28,703705.9240960027,795173.0391836441,762876.5749369006
2014-10-29,696794.9581652966,787996.1945251657,755778.1790352784
2014-10-30,706748.5200082578,797436.7437256225,764840.6446214749
2014-10-31,703350.0192558147,793654.1787611357,761250.0596295446
2014-11-03,702633.1434391899,792808.6006807985,760424.8291098641
2014-11-04,696344.3807950856,786787.6331899182,754527.9122633561
2014-11-05,694424.9795396936,784284.8403491005,752192.284094431
2014-11-06,697932.1122108747,787587.3604062593,755487.9014564515
2014-11-07,698083.1720097743,789328.8654605799,756966.6759396542
2014-11-10,700336.1819327505,790379.0643009119,758166.7375066093
2014-11-11,704016.516415831,794540.2078431838,762136.3739852948
2014-11-12,704439.9173420218,794678.6503529152,762286.6719717594
2014-11-13,701337.4956294147,791902.9682209954,759596.0642884825
2014-11-14,699853.5868976162,791674.3730124917,759271.2116165592
2014-11-17,700712.458160541,792280.7729266183,759904.7762097521
2014-11-18,705697.7461663146,797757.7601735289,765096.1620208084
2014-11-19,706064.3558013929,797317.3735874481,764815.1529590485
2014-11-20,703912.5546776677,795943.8204069821,763367.2829334146
2014-11-21,706209.6065270895,798788.1751875349,765941.3661415162
2014-11-24,708150.2432119006,800702.3933700336,767788.6458352496
2014-11-25,711901.818415794,804706.0189745021,771403.0659409799
2014-11-26,712516.2240361371,805432.1195101045,772059.8453430077
2014-11-28,718482.9406247421,810331.3937644737,776600.8085359192
2014-12-01,713343.2010631433,806501.6248209776,773061.7882564277
2014-12-02,720122.3319068905,812387.3483091741,778907.0482499924
2014-12-03,723035.2956523772,815915.998723034,782152.9316231533
2014-12-04,724534.8030485106,817492.4634819533,783474.5533995351
2014-12-05,716911.8559451677,809498.8385925627,775823.234335243
2014-12-08,715985.8065374255,809311.7757851925,775299.0173740996
2014-12-09,718045.8963603909,812313.9750733455,778119.15965535
2014-12-10,710246.0997795739,804380.3155783478,770411.6830555942
2014-12-11,713828.7942114343,808106.3340079667,773756.8701299399
2014-12-12,709860.9737293718,804087.0992627213,769700.8945383845
2014-12-15,706732.818674571,799682.1478823412,765423.2849684999
2014-12-16,700071.7153074102,793645.5188361619,759365.4130520825
2014-12-17,707921.5221200954,801395.2758973888,766860.4301456528
2014-12-18,711996.8637525189,805903.1754331754,771640.166101696
2014-12-19,711217.5983499703,805733.7472287754,771101.3306645738
2014-12-22,710484.2446818714,804487.9983152479,769857.0713460783
2014-12-23,710861.4658578978,804175.4188094338,770002.5109446925
2014-12-24,713871.7014899364,807303.4207503074,772815.8469751934
2014-12-26,715776.0256492909,810151.2969150529,775450.0333229785
2014-12-29,716987.208430659,811264.5364406176,776358.2336064528
2014-12-30,715676.760702975,810442.5264888258,775510.3542039642
2014-12-31,712833.3443698,806811.0467518417,772005.2889892735
2015-01-02,712106.4954251611,806716.2640777585,771682.0917502326
2015-01-05,708582.5658405421,803836.296644253,768556.5398548248
2015-01-06,709192.0981836638,805227.7836764512,769452.7138686638
2015-01-07,715525.0867272023,811524.7514962028,775538.7912983128
2015-01-08,723036.5191852849,818777.9777854175,782825.7632776732
2015-01-09,717651.0549758424,814180.6156987995,778194.637579928
2015-01-12,714813.3077698743,811809.4755763339,775842.5552577657
2015-01-13,714145.4216567484,810913.6129022158,775022.2083064372
2015-01-14,707860.8065567352,804845.4399479971,769107.3083659605
2015-01-15,705888.0395166914,804803.7878586194,768882.9372801182
2015-01-16,710887.7918942397,810535.0784898261,774496.2471550619
2015-01-20,710491.0900291735,811493.4586825222,775128.0986440027
2015-01-21,709879.2631155081,810739.697225555,774583.8608031878
2015-01-22,715978.072132721,817508.7209267579,781079.8489566017
2015-01-23,715699.825253359,816924.5248208309,780329.6589310806
2015-01-26,716647.8333715424,817145.7242220194,780560.5375920268
2015-01-27,713456.3312348633,814516.4817413376,778044.14970177
2015-01-28,708814.716832936,809573.2127197173,773097.8389566225
2015-01-29,710309.280598181,809642.0291559971,773241.7601279869
2015-01-30,704098.050276163,805266.4238307402,768831.4929653611
2015-02-02,704797.7437904548,805617.8066217402,769231.6861212193
2015-02-03,702674.3812517696,802623.3864853855,766698.8935695535
2015-02-04,704608.0579043702,804737.5064412156,768716.8194078266
2015-02-05,705180.8284170905,805385.6654100491,769523.672074846
2015-02-06,700521.4653619889,798996.72037961,763669.9446815131
2015-02-09,694871.3406194046,793454.5786693043,758416.3773427589
2015-02-10,702672.3833011488,800900.232327254,765739.9211012969
2015-02-11,702743.945886038,800593.6986496936,765361.7271744177
2015-02-12,704822.7692006817,802951.5387950235,767756.7023581846
2015-02-13,703917.5029558281,802046.9018758155,767157.4079974307
2015-02-17,705169.7497250147,802049.3906741728,767465.2895237211
2015-02-18,706844.687008125,804102.9342143618,769400.912444915
2015-02-19,707163.5283974851,804109.9199775796,769512.4665288612
2015-02-20,715318.0887054898,812251.7138405041,777214.2885924596
2015-02-23,716936.9388108624,814077.6880361034,778783.7242283073
2015-02-24,721490.9083012594,819013.868219924,783337.2660137424
2015-02-25,719046.26448823,816927.0099073084,781252.7666228295
2015-02-26,717322.4376627692,814913.443939371,779528.6240743228
2015-02-27,713425.987652008,811330.8522013004,775975.1819290187
2015-03-02,719134.3860790223,816389.7726219608,781102.879945044
2015-03-03,717166.8285853036,814039.7731023537,778892.7275653445
2015-03-04,712789.1707414854,809474.5667969513,774535.9124846492
2015-03-05,711872.4786285891,808609.110204047,773755.0298711599
2015-03-06,704423.7746996232,798851.5649233795,764877.0987720485
2015-03-09,709541.1650331463,804357.9714330878,769973.9345031569
2015-03-10,701499.7458144882,796288.5889237551,761906.4157544629
2015-03-11,702044.6346137783,796771.7406746945,762159.1639290887
2015-03-12,708490.4255468663,803457.4455940194,768617.1500027401
2015-03-13,704163.9967499964,798975.5066984388,764389.8574197441
2015-03-16,709328.2625236666,804849.304872784,769774.1275052772
2015-03-17,707440.8775146633,803024.8457972257,767789.4983156564
2015-03-18,713656.7906992451,811219.701504061,775424.5327759555
2015-03-19,711576.9157505517,808603.9377722646,772934.2802102172
2015-03-20,717148.6978829862,815422.446925018,779421.237327718
2015-03-23,717533.6609377485,816103.5657222436,780137.4576469734
2015-03-24,718320.6678081838,817016.8296074193,780838.146609564
2015-03-25,712121.6332614485,810323.4426180603,774548.5345271266
2015-03-26,709302.1805801797,807140.9953051669,771763.6491341081
2015-03-27,713758.2321096708,811770.913760633,775971.0185312862
2015-03-30,718051.6061226188,815671.8337673919,779825.7887098925
2015-03-31,709565.3651381888,806845.0373829938,771398.4057714081
2015-04-01,708511.0196285554,806965.5113538388,771298.2104526971
2015-04-02,710677.8535277131,808996.387859953,773438.4652559415
2015-04-06,713664.1072844563,812684.6197051578,777141.8200690802
2015-04-07,711103.8148493329,810122.892346522,774496.4014890189
2015-04-08,713571.9760250587,812504.0765216661,776741.2452114115
2015-04-09,711060.1087432388,809597.1112984004,774192.9449771625
2015-04-10,714139.4288450923,813276.1111335804,777666.0137731784
2015-04-13,710712.8872117382,809411.3879748713,773987.279538155
2015-04-14,711765.5647782414,810628.0247173049,775044.0394517856
2015-04-15,709072.7924528138,808592.6000550734,773133.977644782
2015-04-16,711716.8069208667,810946.3426889774,775531.7112161044
2015-04-17,704388.6610394248,803708.966551446,768366.3084098962
2015-04-20,706658.2579466313,805641.0064788536,770392.403488481
2015-04-21,709095.5153290445,808320.9318677612,773017.082963359
2015-04-22,707798.0936056944,806294.5091747284,771322.9681599862
2015-04-23,710340.3258611079,809334.105588803,774198.6091131278
2015-04-24,710832.7958537702,809630.6959120644,774411.9729353571
2015-04-27,706064.9728779229,805851.1539524496,770756.4289057378
2015-04-28,706837.763574631,806696.8501895581,771801.2087144409
2015-04-29,700195.1037638109,799294.4432193275,764938.9811972086
2015-04-30,691801.510155575,789942.5445683235,755937.3151080187
2015-05-01,702691.5494424388,800600.4669598364,766337.8696590303
2015-05-04,704577.6573127337,802584.523769742,768425.4243788982
2015-05-05,696654.362644856,794283.8312637175,760470.1931676819
2015-05-06,697239.8423227936,794768.923062407,760830.3475110842
2015-05-07,700453.9638249169,797583.22364562,763623.7397069592
2015-05-08,709618.0332550075,807683.1505302696,773323.0548777597
2015-05-11,710110.646924253,807458.9243209828,773028.6613700232
2015-05-12,708100.4562604799,805716.1124342565,771425.890726208
2015-05-13,709640.8014834905,808235.3581317322,773705.5147465882
2015-05-14,717778.7695345931,817238.2577746706,782122.5740907019
2015-05-15,720818.6293747451,820445.0019412171,785297.5915249898
2015-05-18,723212.9452034769,822748.6765761221,787372.3634291781
2015-05-19,721651.5172549569,820497.8619074791,785156.3099441378
2015-05-20,721206.6652834456,820184.8225451962,784897.9608743156
2015-05-21,724802.5562210773,823859.3724971038,788462.9656959056
2015-05-22,723200.553566803,821916.214102914,786659.926831757
2015-05-26,715100.1806231864,812310.8863589425,778005.8871709935
2015-05-27,721526.7935675917,819289.9462902568,784426.3149691488
2015-05-28,720645.1823800466,818366.6558763147,783604.8416585419
2015-05-29,719579.205658796,816716.9445700352,782247.1680314775
2015-06-01,725631.6034826222,822493.0222699725,787673.0761489274
2015-06-02,722136.526601131,819442.5881345229,784520.7577146221
2015-06-03,723705.4447273914,820997.9517400627,786009.8370619839
2015-06-04,722069.6559672185,818344.6759375648,783469.6347669822
2015-06-05,723273.3277023907,818729.8618626884,783838.405390104
2015-06-08,720675.2402195212,816042.5092726093,781265.5785432413
2015-06-09,719834.7081021151,815094.1488182503,780357.6339562581
2015-06-10,726219.1523741067,822931.2626448921,787860.7568920207
2015-06-11,726606.828399989,823360.552209506,788271.751608901
2015-06-12,721291.2423087094,817587.6221718233,782744.8440341961
2015-06-15,722371.0598398909,818386.339527512,783509.5227977337
2015-06-16,722798.582327597,818861.1579319226,783964.1060715333
2015-06-17,725790.3870407689,821906.5092505276,786879.6749699209
2015-06-18,732549.2784128637,829739.8025876189,794379.1402322841
2015-06-19,732198.6262342006,829045.8471909688,793946.4921167365
2015-06-22,737281.4485375521,834401.5105203157,799075.412462578
2015-06-23,738828.7665104446,835755.7424881392,800372.3102445389
2015-06-24,732788.5100373196,829174.3143804191,794069.5203844274
2015-06-25,733843.1015616538,829989.0605512667,794849.772606306
2015-06-26,736092.2779090344,832168.782454258,796937.2115151838
2015-06-29,720862.571354393,815571.3710698886,781042.4855582452
2015-06-30,721614.178889896,815979.8802535112,781433.6996683377
2015-07-01,725821.6893629124,820472.8487611079,785736.449145805
2015-07-02,726928.6794382554,821469.6774121384,786691.0750128891
2015-07-06,726398.2208687447,820836.6436542766,786084.842036572
2015-07-07,730357.9579746965,824680.0606036066,789622.7331411645
2015-07-08,722871.7850194153,816234.2827519404,782355.2969940341
2015-07-09,724639.3880528819,818177.6565350837,784218.0082344335
2015-07-10,736847.6362343635,831797.4328578652,797272.4760204188
2015-07-13,742803.3275836819,837939.8324415749,803159.9264156255
2015-07-14,745942.9402606739,841388.2402388586,806465.2030542206
2015-07-15,744492.1773354659,839607.8626419648,804758.7226073528
2015-07-16,749193.24873918,844661.2791523632,809602.3897484802
2015-07-17,749109.950304725,844119.1269141608,809082.7403239243
2015-07-20,751195.584745079,845102.5463176701,810025.341481166
2015-07-21,746028.7245641868,839740.1701711832,804885.5385209986
2015-07-22,745901.6094925578,838994.4330244117,804170.754274281
2015-07-23,745179.1828999354,837769.3055220029,802996.4774627618
2015-07-24,734326.3402819949,826912.8422622213,792901.8722772005
2015-07-27,733877.8752273013,825746.6121696624,792045.112291182
2015-07-28,744773.0033059785,837257.7200890073,802683.1293143155
2015-07-29,746100.7054705968,839024.1143229727,804376.5802282962
2015-07-30,744264.1045736327,836886.9590535067,802327.6788704883
2015-07-31,745191.3343626773,838221.461826364,803705.1635298311
2015-08-03,743433.735132634,836336.0159795646,801697.0209147647
2015-08-04,746917.5567967747,839702.3262456404,804801.8026566557
2015-08-05,750863.246837698,843678.9637304256,808613.1592722511
2015-08-06,743811.433593563,836610.086752254,802098.8223077145
2015-08-07,743730.7543039771,836897.7082186146,802129.7719549886
2015-08-10,749332.8209473505,843722.6840535175,808228.776997918
2015-08-11,742035.9761535949,836717.3533154513,801268.2736407536
2015-08-12,743570.1700790337,838456.6144431435,803069.4269673696
2015-08-13,742857.6835472838,837285.0732047403,801963.3580261205
2015-08-14,744239.3380560186,838815.6183661281,803339.0048623118
2015-08-17,748597.8188128415,843331.1143053893,807590.4251338269
2015-08-18,744984.2544599678,839349.116060032,803946.0633064959
2015-08-19,743598.5056740798,838668.9174297886,803143.4346583462
2015-08-20,737117.479524712,834032.8562105676,798110.4538512158
2015-08-21,721820.7718094654,819833.1429701453,784601.7695499299
2015-08-24,697470.1235111484,796077.3843699981,762022.8424874442
2015-08-25,692677.8886222832,789655.8272757462,756683.2296516197
2015-08-26,703118.1821465767,799233.5808008505,765395.4116333508
2015-08-27,709979.5400947946,805885.2543391502,771722.3311173107
2015-08-28,710107.3580114522,806371.3824116836,772202.3167074891
2015-08-31,707671.6777153938,804064.9059473771,769863.1621255653
2015-09-01,699097.7772185813,795924.7930429119,762415.1252681911
2015-09-02,705085.3806219185,801507.7910532405,767555.7535612287
2015-09-03,702383.1560009482,798609.0101774667,764967.3699379922
2015-09-04,697035.3324956816,793311.0146094614,760129.2789075787
2015-09-08,710754.4019679863,806593.9593304629,772522.6892559632
