symbol,entry_date,exit_date,pnl,return
XOM,2000-03-30,2000-04-03,686.2085797448626,0.02379008780062265
MS,2000-03-31,2000-04-03,1723.1575905502275,0.03014163861611177
MDT,2000-03-31,2000-04-03,4096.604917664113,0.07165820796563922
AMAT,2000-04-03,2000-04-05,13800.9470882682,0.16733522453105057
AIG,2000-04-03,2000-04-05,-5434.110788928033,-0.06588809761939184
KO,2000-04-04,2000-04-06,-2502.86381187015,-0.12657065815935553
AMGN,2000-04-04,2000-04-06,2057.954624675291,0.10407145209895055
MDT,2000-04-05,2000-04-07,234.86631230546072,0.0033273439112529364
WMT,2000-04-05,2000-04-07,3932.591918399117,0.05571291023682315
GE,2000-04-06,2000-04-10,518.8797997302539,0.01632804067615683
CSCO,2000-04-06,2000-04-10,331.2098979702995,0.010422469113687261
KO,2000-04-07,2000-04-10,-1621.2002693590562,-0.02580013660628523
QCOM,2000-04-07,2000-04-10,-4567.0950396606295,-0.0726817519982999
AIG,2000-04-10,2000-04-12,1876.9740833936926,0.022097956535485477
BIIB,2000-04-10,2000-04-12,-14414.830854201782,-0.16970841979159762
C,2000-04-11,2000-04-13,-280.98871499968743,-0.013796830647757479
BMY,2000-04-11,2000-04-13,712.3356878528127,0.034976404122386284
TXN,2000-04-12,2000-04-14,-691.8129294149949,-0.010699385045791656
BIIB,2000-04-12,2000-04-14,-6784.837761133381,-0.10493240093240093
KLAC,2000-04-13,2000-04-17,1562.178660373258,0.05016384505166121
COST,2000-04-13,2000-04-17,-3136.374524384531,-0.10071358011484492
GE,2000-04-14,2000-04-17,2304.748363266373,0.04287372292168799
SCHW,2000-04-14,2000-04-17,1988.2492424096654,0.03698609725771436
XOM,2000-04-17,2000-04-19,2008.228406468657,0.025602409255301915
SLB,2000-04-17,2000-04-19,6239.714909997757,0.07954858832172644
AMD,2000-04-18,2000-04-20,-178.99915207594654,-0.009518987341772152
QCOM,2000-04-18,2000-04-20,-451.0154056866057,-0.023984526674481057
MU,2000-04-19,2000-04-24,3662.6943639302112,0.054469684530704436
TXN,2000-04-19,2000-04-24,-824.4722588293713,-0.01226112238165686
ORCL,2000-04-20,2000-04-24,691.2896472069787,0.02291239705081065
C,2000-04-20,2000-04-24,276.9667742494449,0.009179904150344486
BMY,2000-04-24,2000-04-26,3441.3985197917395,0.0416112935831817
AMZN,2000-04-24,2000-04-26,6089.135856820174,0.07362611983146791
GE,2000-04-25,2000-04-27,-537.3214877855902,-0.02711569974470511
COST,2000-04-25,2000-04-27,-326.44416848576515,-0.016473865753163574
PG,2000-04-26,2000-04-28,-1176.8315024891556,-0.016525502468474767
KO,2000-04-26,2000-04-28,-3156.9321148162076,-0.04433080636085645
INTU,2000-04-27,2000-05-01,-3082.4633327686065,-0.09693183293560995
ORCL,2000-04-27,2000-05-01,975.8488842780023,0.03068676276394734
INTC,2000-04-28,2000-05-01,146.41280426638335,0.0024366447232452328
AMZN,2000-04-28,2000-05-01,5149.999239211412,0.08570779402674591
MDT,2000-05-01,2000-05-03,2756.8016274948054,0.03226568016081755
BMY,2000-05-01,2000-05-03,-1248.813734817829,-0.014616149434257408
SCHW,2000-05-02,2000-05-04,-115.37393650293497,-0.005632360175957553
KO,2000-05-02,2000-05-04,994.697323225083,0.048559438641690225
MSFT,2000-05-03,2000-05-05,557.9378213377275,0.007924778568788086
ORCL,2000-05-03,2000-05-05,926.3150094481742,0.01315709574450611
DIS,2000-05-04,2000-05-08,721.5720056855981,0.022013740464130228
AMZN,2000-05-04,2000-05-08,555.4794096663403,0.01694658254645639
BIIB,2000-05-05,2000-05-08,-414.20383913102626,-0.006689992547927057
MU,2000-05-05,2000-05-08,-2175.7092710728352,-0.0351408592457027
KO,2000-05-08,2000-05-10,7666.770816837055,0.08883205600982859
MSFT,2000-05-08,2000-05-10,-4485.492910145042,-0.05197175798585789
SCHW,2000-05-09,2000-05-11,-1307.436368754487,-0.06319087596311436
AIG,2000-05-09,2000-05-11,260.8781899497255,0.012608737018918355
KO,2000-05-10,2000-05-12,-769.763903387744,-0.010728719099978598
AMGN,2000-05-10,2000-05-12,3072.064822127183,0.042817441021167316
BAC,2000-05-11,2000-05-15,2228.568752391447,0.06851998529657394
WMT,2000-05-11,2000-05-15,578.0727125804964,0.017773530084661628
SLB,2000-05-12,2000-05-15,2056.3436881152907,0.032543343653737206
XOM,2000-05-12,2000-05-15,1224.2374725884417,0.019374572944439932
C,2000-05-15,2000-05-17,-2600.4476266885817,-0.028830592816788257
CSCO,2000-05-15,2000-05-17,-3008.9308254239595,-0.03335935650130649
BIIB,2000-05-16,2000-05-18,-920.7698633120343,-0.042575477398998404
SCHW,2000-05-16,2000-05-18,-799.7834665554858,-0.03698118744019566
HD,2000-05-17,2000-05-19,-944.2849504360456,-0.013190326162569136
BA,2000-05-17,2000-05-19,-840.979773690408,-0.011747298848697844
MRK,2000-05-18,2000-05-22,1117.4359539969162,0.033920385115647184
AAPL,2000-05-18,2000-05-22,-3579.124029428967,-0.10864628529326213
COST,2000-05-19,2000-05-22,-2568.6875403121503,-0.04169960970600445
AMGN,2000-05-19,2000-05-22,-2766.4349525099,-0.044909805488717855
KO,2000-05-22,2000-05-24,3293.979102234929,0.03937623098885655
TXN,2000-05-22,2000-05-24,1874.3021371851794,0.022405410479573663
DIS,2000-05-23,2000-05-25,-125.8195930205618,-0.006273499449262042
PG,2000-05-23,2000-05-25,485.5628872358039,0.02421068477910342
QCOM,2000-05-24,2000-05-26,-9797.163050441333,-0.13929295955756835
AMZN,2000-05-24,2000-05-26,-3016.1613072166356,-0.04288282565291222
INTC,2000-05-25,2000-05-30,2954.4064406723164,0.09166759283871637
JPM,2000-05-25,2000-05-30,1489.6101739159012,0.046218752109089864
TXN,2000-05-26,2000-05-30,4410.360520086621,0.07833404359242432
PG,2000-05-26,2000-05-30,-109.56655599701122,-0.0019460521049587817
IBM,2000-05-30,2000-06-01,-3744.5421855498994,-0.04452525023810457
MRK,2000-05-30,2000-06-01,-2561.089887790448,-0.030453166898800118
INTU,2000-05-31,2000-06-02,2606.1553136376833,0.1292479926822135
AMGN,2000-05-31,2000-06-02,1069.13536831421,0.05302201274692771
PFE,2000-06-01,2000-06-05,-3321.0644526002343,-0.05006121535612945
DIS,2000-06-01,2000-06-05,-1789.7246588214903,-0.026978034558555082
GE,2000-06-02,2000-06-05,-734.6383307248833,-0.022519216632105446
MU,2000-06-02,2000-06-05,797.1298441166186,0.024434798584313185
AAPL,2000-06-05,2000-06-07,4544.546509801999,0.05603296525374974
MU,2000-06-05,2000-06-07,-4434.011604484511,-0.05467010132538582
C,2000-06-06,2000-06-08,-93.61366367700292,-0.004824885216836462
GE,2000-06-06,2000-06-08,-118.59521829574548,-0.006112444413210204
KO,2000-06-07,2000-06-09,-865.4243722128535,-0.01304914041499214
INTU,2000-06-07,2000-06-09,1535.7592069165185,0.02315665952812066
MDT,2000-06-08,2000-06-12,665.9670534973147,0.021791470971714546
GE,2000-06-08,2000-06-12,-600.9356728601033,-0.019663543717709592
AMD,2000-06-09,2000-06-12,-2124.321174979801,-0.03664225352112676
PFE,2000-06-09,2000-06-12,-2051.5292461536546,-0.03538667110649267
PFE,2000-06-12,2000-06-14,3975.9783698248048,0.049937178490702144
AAPL,2000-06-12,2000-06-14,-771.3601574882813,-0.009688068264517676
BAC,2000-06-13,2000-06-15,-1283.7821057347498,-0.06740890022635679
JPM,2000-06-13,2000-06-15,246.18653032925042,0.012926775646665875
MU,2000-06-14,2000-06-16,-2474.783970503578,-0.03733782616998874
IBM,2000-06-14,2000-06-16,-1572.4681045872787,-0.023724309453557857
INTC,2000-06-15,2000-06-19,1927.0002923219733,0.06429996126362432
XOM,2000-06-15,2000-06-19,589.1246619771008,0.019657855318189043
MU,2000-06-16,2000-06-19,2985.2523857288415,0.05329865073251017
BMY,2000-06-16,2000-06-19,1973.8775841776285,0.03524158039392332
COST,2000-06-19,2000-06-21,952.5512230065318,0.011672323699959039
BIIB,2000-06-19,2000-06-21,1609.7607270488431,0.019725604074382317
JPM,2000-06-20,2000-06-22,-638.6074302411514,-0.03263851079361142
AAPL,2000-06-20,2000-06-22,1181.974688051193,0.06040940300235239
IBM,2000-06-21,2000-06-23,-1552.4034992964946,-0.022943134482156777
COST,2000-06-21,2000-06-23,-786.9023734503747,-0.01162971288494381
AMZN,2000-06-22,2000-06-26,-6022.6793957042055,-0.19244045086998943
KO,2000-06-22,2000-06-26,1600.8502254148502,0.05115137614230201
IBM,2000-06-23,2000-06-26,1311.7326927350407,0.02260744222167088
KLAC,2000-06-23,2000-06-26,3796.8623290928417,0.06543813858113819
DIS,2000-06-26,2000-06-28,-2725.0051982872096,-0.03321179422763718
INTU,2000-06-26,2000-06-28,-4.799055363391774,-5.8489884465610216e-05
SCHW,2000-06-27,2000-06-29,297.22146577081514,0.015109435408187205
AXP,2000-06-27,2000-06-29,-613.1788873215111,-0.03117132461352057
MU,2000-06-28,2000-06-30,376.24304062065613,0.005698657705354934
BMY,2000-06-28,2000-06-30,4803.542327718313,0.07275548128064882
INTU,2000-06-29,2000-07-03,-968.2898138771837,-0.03158580888400028
BIIB,2000-06-29,2000-07-03,-1251.6852597221896,-0.040830225444796385
AXP,2000-06-30,2000-07-03,283.4278259951293,0.0047647387440364975
KO,2000-06-30,2000-07-03,772.4621769467678,0.012985953125379765
TXN,2000-07-03,2000-07-05,-3879.3171920608934,-0.04712470496925836
AMGN,2000-07-03,2000-07-05,6382.532646380544,0.07753296599022255
LRCX,2000-07-05,2000-07-07,10898.572876900082,0.13091083764998168
MRK,2000-07-05,2000-07-07,-3036.31379537718,-0.03647141573586286
AXP,2000-07-06,2000-07-10,1127.6803154514178,0.0565273895363232
AMZN,2000-07-06,2000-07-10,-564.2505799985786,-0.02828426806307063
SLB,2000-07-07,2000-07-10,-2430.9319219742392,-0.03422710473834972
WMT,2000-07-07,2000-07-10,-365.94416624018123,-0.005152431128601337
AXP,2000-07-10,2000-07-12,191.85297166098772,0.002248776089824853
AMAT,2000-07-10,2000-07-12,358.37458610528137,0.004200634441349709
AMGN,2000-07-11,2000-07-13,-1048.490460841882,-0.05125813413066695
BMY,2000-07-11,2000-07-13,-1634.737197945211,-0.07991830320839019
PG,2000-07-12,2000-07-14,1105.105651720255,0.0158011866765593
C,2000-07-12,2000-07-14,1176.2330670591873,0.01681819130941239
MRK,2000-07-13,2000-07-17,-793.3928659983524,-0.02535527290353797
BA,2000-07-13,2000-07-17,-418.0306824303795,-0.013359437032165723
WMT,2000-07-14,2000-07-17,1255.1230022707007,0.020405074372216007
DIS,2000-07-14,2000-07-17,-1439.8203993510483,-0.02340777937958258
BIIB,2000-07-17,2000-07-19,-4888.431904736012,-0.05768753253867303
PFE,2000-07-17,2000-07-19,597.9587609213969,0.007056407074836914
MS,2000-07-18,2000-07-20,-0.45623393062641876,-2.2456103801229083e-05
BAC,2000-07-18,2000-07-20,931.7697068073019,0.04586225585233562
ORCL,2000-07-19,2000-07-21,1545.1290923796732,0.022847133389581845
AMGN,2000-07-19,2000-07-21,4200.268973246132,0.062107500258169884
JNJ,2000-07-20,2000-07-24,896.7520364978744,0.02801861431106876
JPM,2000-07-20,2000-07-24,154.64810160154673,0.004831910423794153
BA,2000-07-21,2000-07-24,1715.0530853434502,0.02800412866864977
GE,2000-07-21,2000-07-24,-141.87296623701343,-0.002316563163587852
WMT,2000-07-24,2000-07-26,1970.5532564595983,0.02276921600790517
BAC,2000-07-24,2000-07-26,-691.1078422767538,-0.007985566334720015
INTU,2000-07-25,2000-07-27,-1460.7942860165927,-0.07041280120315899
TXN,2000-07-25,2000-07-27,-3088.26791095848,-0.14885983369320532
JNJ,2000-07-26,2000-07-28,2684.8939558703532,0.037698764879529535
BIIB,2000-07-26,2000-07-28,-5425.599398505084,-0.0761811823545394
BAC,2000-07-27,2000-07-31,413.37430259509335,0.01328728169938242
BMY,2000-07-27,2000-07-31,691.3598452145525,0.02222269976952415
MDT,2000-07-28,2000-07-31,-1093.1845160327061,-0.01805959687774969
JPM,2000-07-28,2000-07-31,1796.171228073639,0.029673058689254267
AMAT,2000-07-31,2000-08-02,-3707.1095121980225,-0.04369387731589284
BMY,2000-07-31,2000-08-02,2666.128581346181,0.0314243468552576
AIG,2000-08-01,2000-08-03,-346.74267217517604,-0.017046557593899652
AMD,2000-08-01,2000-08-03,-676.1291938201801,-0.03323985239852399
SCHW,2000-08-02,2000-08-04,2311.1393017813784,0.033519905862704105
MU,2000-08-02,2000-08-04,-6171.364232208053,-0.08950717420997817
CSCO,2000-08-03,2000-08-07,919.5926850044235,0.029102240925859342
BMY,2000-08-03,2000-08-07,-1213.4393194076044,-0.03840157060638322
MU,2000-08-04,2000-08-07,2399.1450121866883,0.04101200081268647
GE,2000-08-04,2000-08-07,-822.417430016715,-0.01405875182070421
BMY,2000-08-07,2000-08-09,-178.5390513120908,-0.0021515259846400674
JNJ,2000-08-07,2000-08-09,-1757.0342263524979,-0.02117354587759788
PG,2000-08-08,2000-08-10,108.6522027204417,0.005461317304735115
JPM,2000-08-08,2000-08-10,-605.0603715663195,-0.03041288252707378
TXN,2000-08-09,2000-08-11,-3076.6809506431537,-0.04586089534729526
BMY,2000-08-09,2000-08-11,-1354.1578568263894,-0.020185028201461907
BAC,2000-08-10,2000-08-14,904.5715225434955,0.029167971460027392
MRK,2000-08-10,2000-08-14,595.4794699254456,0.019201276793436167
AAPL,2000-08-11,2000-08-14,-822.9010662138086,-0.014506412978566452
AIG,2000-08-11,2000-08-14,695.7293177920603,0.012264581028706135
KLAC,2000-08-14,2000-08-16,3560.3273445101827,0.04407978785606338
BMY,2000-08-14,2000-08-16,2588.2494659329564,0.03204466228444231
HD,2000-08-15,2000-08-17,-792.360275357056,-0.0409195621855087
MSFT,2000-08-15,2000-08-17,-17.774863489962854,-0.0009179405562560628
ORCL,2000-08-16,2000-08-18,103.1564096442445,0.001509228718002723
GE,2000-08-16,2000-08-18,-752.3725518540639,-0.011007578354182281
BA,2000-08-17,2000-08-21,1257.5588310948067,0.040838375137472
JNJ,2000-08-17,2000-08-21,100.68379205053955,0.003269638261331706
COST,2000-08-18,2000-08-21,-1217.196124036263,-0.02060557047325305
IBM,2000-08-18,2000-08-21,489.45001709184123,0.00828576153108123
AXP,2000-08-21,2000-08-23,-2537.2468340347355,-0.030682181757158197
HD,2000-08-21,2000-08-23,809.9401059887623,0.00979436813596945
XOM,2000-08-22,2000-08-24,-45.79779733391601,-0.002309893406577534
MU,2000-08-22,2000-08-24,1027.724107791031,0.05183509423081451
LRCX,2000-08-23,2000-08-25,-994.0683306998487,-0.014852051317761805
MRK,2000-08-23,2000-08-25,634.4227653512082,0.009478704005708381
JPM,2000-08-24,2000-08-28,-333.7210418921454,-0.01060228747136184
SLB,2000-08-24,2000-08-28,661.6905885832216,0.02102185045772821
TXN,2000-08-25,2000-08-28,1951.651924229576,0.03349515171370775
C,2000-08-25,2000-08-28,1965.9759402221398,0.03374098709186305
IBM,2000-08-28,2000-08-30,-757.882132696398,-0.009045760885950322
SLB,2000-08-28,2000-08-30,-2818.7681336827577,-0.033643625347801874
AMAT,2000-08-29,2000-08-31,294.54356218528454,0.014662636737086841
AMGN,2000-08-29,2000-08-31,1026.6227703714671,0.05110618149755844
JPM,2000-08-30,2000-09-01,3857.4816876914983,0.05747246330528682
BMY,2000-08-30,2000-09-01,154.4772832212928,0.002301550781113178
KLAC,2000-08-31,2000-09-05,-365.0030426212325,-0.011457622534195371
DIS,2000-08-31,2000-09-05,-269.4297180137012,-0.008457529521744628
MRK,2000-09-01,2000-09-05,-1782.1483524567955,-0.029622878265612648
COST,2000-09-01,2000-09-05,1488.1558922104414,0.024736134213760853
TXN,2000-09-05,2000-09-07,-5729.32760132915,-0.06820677695124833
KLAC,2000-09-05,2000-09-07,-4857.991886352218,-0.05783365729453666
COST,2000-09-06,2000-09-08,618.9016056623396,0.030728850603544643
SLB,2000-09-06,2000-09-08,-932.1272005282273,-0.04628069668340681
QCOM,2000-09-07,2000-09-11,-6050.69215227478,-0.09361740201169633
AMZN,2000-09-07,2000-09-11,-1701.2323272058072,-0.02632177388688392
CSCO,2000-09-08,2000-09-11,-1291.1524261767786,-0.04209824822816266
ORCL,2000-09-08,2000-09-11,-1108.104518901574,-0.03612993954369895
WMT,2000-09-11,2000-09-13,-620.9405964160915,-0.008179337584769724
INTC,2000-09-11,2000-09-13,-4036.224185843156,-0.05316714734770072
AMAT,2000-09-12,2000-09-14,824.4069813360443,0.04529718783102598
JPM,2000-09-12,2000-09-14,-969.9403515217863,-0.053293544672039506
TXN,2000-09-13,2000-09-15,2113.28307970967,0.03505921465917987
WMT,2000-09-13,2000-09-15,-2103.077228915079,-0.034889900326792234
KLAC,2000-09-14,2000-09-18,-1004.1359422704512,-0.035576981760145496
AMAT,2000-09-14,2000-09-18,-1013.2697250783343,-0.03590059573578155
MSFT,2000-09-15,2000-09-18,-975.2651545763164,-0.018551110066426138
C,2000-09-15,2000-09-18,-1492.0140522982017,-0.02838050429153575
TXN,2000-09-18,2000-09-20,990.5335507842482,0.013700094173511097
PG,2000-09-18,2000-09-20,-368.29493808792125,-0.005093896447462159
PFE,2000-09-21,2000-09-25,1349.5456822118845,0.03816934782198914
KO,2000-09-21,2000-09-25,2850.5929596573783,0.0806236317971436
COST,2000-09-21,2000-09-25,-501.2298184233623,-0.014176337659646585
BAC,2000-09-21,2000-09-25,1331.7032395287374,0.03766470806822346
AMZN,2000-09-21,2000-09-25,258.1431970880307,0.007301092217481788
QCOM,2000-09-25,2000-09-27,1491.526487938904,0.041024978668549775
BA,2000-09-25,2000-09-27,390.447846938535,0.010739410075089944
C,2000-09-25,2000-09-27,-2015.276638967563,-0.05543091711305738
ORCL,2000-09-25,2000-09-27,518.2181763070223,0.014253779467254896
INTU,2000-09-25,2000-09-27,2903.4110703124315,0.0798593777507744
JNJ,2000-09-27,2000-09-29,-451.1535632986128,-0.012199836713558622
CSCO,2000-09-27,2000-09-29,-1331.790445211217,-0.03601351577378608
LRCX,2000-09-27,2000-09-29,-2298.3907233924556,-0.06215176784669774
KO,2000-09-27,2000-09-29,-335.12860716676323,-0.009062356186624437
WMT,2000-09-27,2000-09-29,-3.60031375389582,-9.735762606852348e-05
DIS,2000-09-29,2000-10-02,1179.6389659413226,0.03264523945302747
IBM,2000-09-29,2000-10-02,1663.704676781613,0.046041237294427426
MSFT,2000-09-29,2000-10-02,-713.4518143559848,-0.019744011507166974
BIIB,2000-09-29,2000-10-02,-3783.8089920195475,-0.10471284363722935
MRK,2000-09-29,2000-10-02,-213.6474133623367,-0.0059124623457719435
BMY,2000-10-02,2000-10-04,-791.9273530380088,-0.02213375617006004
MDT,2000-10-02,2000-10-04,380.8853504506429,0.01064545054957557
MSFT,2000-10-02,2000-10-04,-2233.464410403216,-0.06242360045366313
HD,2000-10-02,2000-10-04,2040.8984126918162,0.0570415299599017
JPM,2000-10-02,2000-10-04,-1224.4662019027326,-0.034222881994699604
INTC,2000-10-04,2000-10-06,-1741.3749294249017,-0.04914917867746832
ADBE,2000-10-04,2000-10-06,-2327.4234541649453,-0.06569001842966787
SLB,2000-10-04,2000-10-06,-624.9297653292003,-0.017638237566206912
GE,2000-10-04,2000-10-06,338.27009323602164,0.009547454125339808
TXN,2000-10-04,2000-10-06,-2706.405565541852,-0.076386542878759
KO,2000-10-06,2000-10-09,-366.9591631056808,-0.010765162620023682
TXN,2000-10-06,2000-10-09,-1092.0005218152382,-0.03203507196550442
KLAC,2000-10-06,2000-10-09,722.1601317810706,0.021185385290629927
PG,2000-10-06,2000-10-09,-491.6693816555079,-0.014423678111789582
INTU,2000-10-06,2000-10-09,235.82946490016673,0.006918324422688766
BA,2000-10-09,2000-10-11,426.8453961615921,0.01259227280472977
XOM,2000-10-09,2000-10-11,974.8075849025902,0.028757585654188938
DIS,2000-10-09,2000-10-11,-518.6205834217087,-0.01529971255944379
BMY,2000-10-09,2000-10-11,1162.0407009804337,0.034281108917959324
KO,2000-10-09,2000-10-11,437.32491224171235,0.01290142671977509
PG,2000-10-11,2000-10-13,-410.99266380718075,-0.01195872325775913
DIS,2000-10-11,2000-10-13,-480.6714472700976,-0.013986178640177533
BA,2000-10-11,2000-10-13,-821.685088661709,-0.02390871041178173
AIG,2000-10-11,2000-10-13,-524.9005258795963,-0.015273119643301657
MU,2000-10-11,2000-10-13,-1252.7366712466935,-0.03645109143192409
SCHW,2000-10-13,2000-10-16,132.7906984330375,0.00393997901536457
PFE,2000-10-13,2000-10-16,837.9266920550556,0.024861783408538788
COST,2000-10-13,2000-10-16,-132.72773559967442,-0.003938110870644151
AMAT,2000-10-13,2000-10-16,-2994.0955931646045,-0.08883659733902823
C,2000-10-13,2000-10-16,676.4845229847119,0.02007169821553976
INTC,2000-10-16,2000-10-18,2339.56299931974,0.07000294155635517
AMD,2000-10-16,2000-10-18,-3692.294490245507,-0.11047852760736196
MS,2000-10-16,2000-10-18,-2017.433800688603,-0.0603643930445486
XOM,2000-10-16,2000-10-18,-477.4330306611624,-0.014285452690166798
GE,2000-10-16,2000-10-18,-1302.3274943718054,-0.03896742917470141
C,2000-10-18,2000-10-20,899.8958510960107,0.02773922012647182
MDT,2000-10-18,2000-10-20,-1316.6537171850805,-0.04058574916958658
MRK,2000-10-18,2000-10-20,1528.909617818793,0.04712852091772848
QCOM,2000-10-18,2000-10-20,-28.501888995278172,-0.0008785685275661239
IBM,2000-10-18,2000-10-20,-234.3656843020388,-0.007224304122557672
LRCX,2000-10-20,2000-10-23,403.488146285095,0.012376240755779774
AMZN,2000-10-20,2000-10-23,-880.8441916030247,-0.027018240520767314
QCOM,2000-10-20,2000-10-23,-492.0734103975456,-0.015093427285704177
AAPL,2000-10-20,2000-10-23,1351.290443782844,0.041448295364355695
MU,2000-10-20,2000-10-23,1342.8607550144443,0.041189730500295736
AMZN,2000-10-23,2000-10-25,2034.321104104099,0.06183333333333334
BA,2000-10-23,2000-10-25,704.1685620831665,0.02140325307263509
KLAC,2000-10-23,2000-10-25,-3852.332250755445,-0.11709191026488143
TXN,2000-10-23,2000-10-25,-4208.256407722934,-0.12791025010059215
XOM,2000-10-23,2000-10-25,-694.2772491917199,-0.021102605920183475
AXP,2000-10-25,2000-10-27,-865.595338414501,-0.02726131183872297
PFE,2000-10-25,2000-10-27,-576.0583788110333,-0.018142550456477478
PG,2000-10-25,2000-10-27,845.7593383892239,0.026636591073344897
JNJ,2000-10-25,2000-10-27,-402.7103096448141,-0.012683075849281914
MS,2000-10-25,2000-10-27,532.6103839110075,0.016774186643536446
COST,2000-10-27,2000-10-30,820.9741159196665,0.025929334100622422
DIS,2000-10-27,2000-10-30,517.8235090333056,0.016354740680027832
AMD,2000-10-27,2000-10-30,-292.0261114710898,-0.009223241590214067
TXN,2000-10-27,2000-10-30,1415.8594121413669,0.04471796494558023
AIG,2000-10-27,2000-10-30,1442.0043462899243,0.04554371659771033
XOM,2000-10-30,2000-11-01,949.3996680009277,0.029299888083592178
KO,2000-10-30,2000-11-01,538.9422692945424,0.01663256129749548
HD,2000-10-30,2000-11-01,2472.1656142038933,0.07629471366131571
PFE,2000-10-30,2000-11-01,-279.005015222457,-0.008610510406004203
AMD,2000-10-30,2000-11-01,5698.899984062196,0.17587654320987653
INTU,2000-11-01,2000-11-03,-2153.4290130021845,-0.0629962625177175
IBM,2000-11-01,2000-11-03,541.2205304899685,0.015832827742573836
PG,2000-11-01,2000-11-03,-373.49065299741574,-0.010926069576510839
HD,2000-11-01,2000-11-03,-2183.2804801559773,-0.06386953526086571
SLB,2000-11-01,2000-11-03,-508.0316691581655,-0.01486192310234725
KLAC,2000-11-03,2000-11-06,-195.89021869434015,-0.00588372575789609
BMY,2000-11-03,2000-11-06,166.51450869698215,0.005001401858724626
AXP,2000-11-03,2000-11-06,557.4829468215644,0.016744464300792704
INTC,2000-11-03,2000-11-06,451.71213562660364,0.013567549953515317
QCOM,2000-11-03,2000-11-06,27.978848850585408,0.0008403680120207407
PFE,2000-11-06,2000-11-08,656.3078694134854,0.01960082111514752
MDT,2000-11-06,2000-11-08,-441.5243412433725,-0.013186249981169086
KLAC,2000-11-06,2000-11-08,-4187.457625198965,-0.12505961251407002
MRK,2000-11-06,2000-11-08,301.3029656647766,0.008998498733127294
CSCO,2000-11-06,2000-11-08,-1823.1883124789056,-0.0544500373034723
AMD,2000-11-08,2000-11-10,-2432.0393896634737,-0.07497406340057637
CSCO,2000-11-08,2000-11-10,-1284.4761017522928,-0.03959738197440427
ORCL,2000-11-08,2000-11-10,815.4437046965244,0.02513821456813566
MRK,2000-11-08,2000-11-10,244.62503714314005,0.007541215459785768
ADBE,2000-11-08,2000-11-10,-1137.669990076735,-0.03507169428565414
BIIB,2000-11-10,2000-11-13,-4795.164694390501,-0.1511887323943662
AMAT,2000-11-10,2000-11-13,-534.7944355052904,-0.016861755111392
JNJ,2000-11-10,2000-11-13,-463.1104883463187,-0.014601602271038468
AMD,2000-11-10,2000-11-13,1974.519789680646,0.062255451713395644
WMT,2000-11-10,2000-11-13,1176.318126852069,0.03708862110603379
XOM,2000-11-13,2000-11-15,150.28701906637514,0.0048149317997020795
AXP,2000-11-13,2000-11-15,1011.5997690960426,0.03240987762649418
BMY,2000-11-13,2000-11-15,1055.0265297596225,0.03380119466888474
WMT,2000-11-13,2000-11-15,2536.8323295473547,0.0812756466255757
JPM,2000-11-13,2000-11-15,-1020.3688464851622,-0.032690823444950216
TXN,2000-11-15,2000-11-17,-2827.4017615459575,-0.0885766231612845
BA,2000-11-15,2000-11-17,909.4681929274818,0.028491749031826635
BIIB,2000-11-15,2000-11-17,-1986.6378193546548,-0.0622372355694923
IBM,2000-11-15,2000-11-17,822.441617904691,0.02576538723717452
BAC,2000-11-15,2000-11-17,-1285.3873080906842,-0.04026851392452731
C,2000-11-17,2000-11-20,-1055.1153199194653,-0.033938045394748574
JNJ,2000-11-17,2000-11-20,345.98371284202926,0.011128651750760938
SCHW,2000-11-17,2000-11-20,-1252.9194806860673,-0.04030046518017969
AAPL,2000-11-17,2000-11-20,623.0934222295542,0.020041954134842745
MU,2000-11-17,2000-11-20,1611.0871919049273,0.05182101825413816
INTC,2000-11-20,2000-11-22,45.96496750318926,0.001477064770014138
BIIB,2000-11-20,2000-11-22,3214.648017268021,0.10330135301353013
KLAC,2000-11-20,2000-11-22,677.4015246245151,0.021768011194771585
MRK,2000-11-20,2000-11-22,106.68232521767987,0.0034281913535844973
TXN,2000-11-20,2000-11-22,-460.8715063263846,-0.014809910731489542
MDT,2000-11-22,2000-11-24,417.92723344446966,0.013142824335016068
GE,2000-11-22,2000-11-24,531.7748007805866,0.016723061416326804
BMY,2000-11-22,2000-11-24,-206.0642775300559,-0.006480234798241195
MS,2000-11-22,2000-11-24,462.08041017119405,0.014531337451927754
COST,2000-11-22,2000-11-24,862.7187509349344,0.027130466949024237
AIG,2000-11-24,2000-11-27,-65.0160390569968,-0.0020196984507307057
ADBE,2000-11-24,2000-11-27,-2997.2077045586807,-0.09310711395550403
MU,2000-11-24,2000-11-27,-2954.1004345609704,-0.09176800305775647
AMD,2000-11-24,2000-11-27,-2804.963952481638,-0.08713513513513514
SCHW,2000-11-24,2000-11-27,214.465331439842,0.0066622837060985405
AAPL,2000-11-27,2000-11-29,-1948.5234740119672,-0.06377153961962799
HD,2000-11-27,2000-11-29,1016.8811981977979,0.03328062529614019
MSFT,2000-11-27,2000-11-29,-2432.8287157426807,-0.07962194702962053
AMD,2000-11-27,2000-11-29,-3117.3886104760004,-0.10202631578947369
COST,2000-11-27,2000-11-29,-209.46037736671494,-0.006855247541093596
PFE,2000-11-29,2000-12-01,-1364.6471036756968,-0.046636114860460244
IBM,2000-11-29,2000-12-01,-1228.2255943462374,-0.04197397974773445
