symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,shares,pnl,return,sector
CMCSA,2000-01-26,2000-01-28,R_STOP,9.870573997497559,9.115373611450195,345.0,-260.88913318634036,-0.07661159181209516,Unknown
QCOM,2000-01-27,2000-01-28,R_STOP,37.16719436645508,34.24414825439453,17.0,-49.7087839050293,-0.07867276941139305,Unknown
THC,2000-01-24,2000-01-31,hold_expired,64.1356430053711,60.6373405456543,165.8019100055687,-580.1910315082296,-0.054560963229506335,Healthcare
QCOM,2000-01-28,2000-01-31,R_PROFIT,34.24414825439453,39.33530807495117,54.0,274.8686303100586,0.14864320124835997,Unknown
INTU,2000-01-28,2000-01-31,R_PROFIT,25.438982009887695,26.567768096923828,73.0,82.3283843536377,0.044332988112408815,Unknown
ORCL,2000-01-28,2000-01-31,R_PROFIT,18.9390869140625,19.96974754333496,98.0,100.90674166870117,0.05436696256501814,Unknown
CCU,2000-01-28,2000-02-01,position_stop,4.255127906799316,3.981125831604004,3630.754274846373,-998.4649601070046,-0.06462839219377721,Consumer
CSCO,2000-01-26,2000-02-02,hold_expired,34.67790222167969,36.84148406982422,498.5975341471144,1078.2579768761727,0.062361957027277835,Technology
CMCSA,2000-01-31,2000-02-02,R_PROFIT,9.141874313354492,9.936817169189453,320.0,254.0617138671875,0.0868468356292282,Unknown
ADBE,2000-02-01,2000-02-02,R_PROFIT,13.869932174682617,15.219690322875977,150.0,202.3137222290039,0.09724331245507498,Unknown
MSFT,2000-01-24,2000-02-03,R_TIME,30.854154586791992,31.577905654907227,78.0,56.37458331298828,0.023424756821067743,Unknown
AMAT,2000-01-28,2000-02-04,hold_expired,23.468002319335938,26.29410171508789,369.01470669393666,1042.5032249046249,0.12038090661957519,Technology
PG,2000-01-26,2000-02-04,R_STOP,25.25993537902832,23.785139083862305,134.0,-197.75670355224608,-0.058424389176833486,Unknown
AAPL,2000-02-01,2000-02-04,R_PROFIT,0.7509476542472839,0.8090013861656189,2784.0,158.83758966064454,0.07597564436834556,Unknown
MMC,2000-01-31,2000-02-07,hold_expired,26.19691276550293,26.527997970581055,299.87483597251315,98.9842467297561,0.012600156668567201,Financials
CCU,2000-02-01,2000-02-08,hold_expired,3.981125831604004,3.9972424507141113,2735.876985490216,41.35721032176449,0.003797071418869698,Consumer
HOG,2000-02-02,2000-02-09,hold_expired,22.009241104125977,21.643375396728516,714.1311190441666,-261.99021816267856,-0.01666871227689383,Consumer
DE,2000-02-03,2000-02-10,R_STOP,12.461652755737305,11.32876968383789,119.0,-134.93208555603027,-0.09098978234467157,Unknown
MS,2000-02-04,2000-02-11,hold_expired,32.08258056640625,32.60152053833008,445.16329273507233,230.56786334072225,0.016143962324095724,Financials
CSCO,2000-02-07,2000-02-14,hold_expired,40.50136184692383,42.22010803222656,247.21795511791547,424.65769934214194,0.04241205991529397,Technology
AMAT,2000-02-09,2000-02-14,trailing_stop,29.614770889282227,29.131507873535156,422.62321632243663,-204.66079326102965,-0.016352077061731658,Technology
INTU,2000-02-10,2000-02-14,R_STOP,28.081985473632812,26.31998062133789,111.0,-195.69353860473632,-0.06278063401002291,Unknown
CCU,2000-02-08,2000-02-15,position_stop,3.9972424507141113,3.610412120819092,2333.1136653193516,-904.8522425033824,-0.0970244699131856,Consumer
INTU,2000-02-14,2000-02-17,R_PROFIT,26.31998062133789,28.329771041870117,110.0,220.9669462585449,0.07632188068192111,Unknown
COST,2000-02-16,2000-02-17,R_STOP,31.90076446533203,29.39545440673828,45.0,-112.78395263671875,-0.07856583065015472,Unknown
